station,valid,tmpc,relh,sknt
EPWA,2022-01-11 06:00,-8.00,100.00,1.00
EPWA,2022-01-11 06:30,-8.00,100.00,0.00
EPWA,2022-01-11 07:00,-7.00,100.00,2.00
EPWA,2022-01-11 07:30,-6.00,92.63,7.00
EPWA,2022-01-11 08:00,-6.00,92.63,7.00
EPWA,2022-01-11 08:30,-5.00,92.69,3.00
EPWA,2022-01-11 09:00,-5.00,92.69,1.00
EPWA,2022-01-11 09:30,-4.00,92.74,3.00
EPWA,2022-01-11 10:00,-4.00,92.74,2.00
EPWA,2022-01-11 10:30,-4.00,92.74,1.00
EPWA,2022-01-11 11:00,-4.00,100.00,2.00
EPWA,2022-01-11 11:30,-3.00,92.80,4.00
EPWA,2022-01-11 12:00,-3.00,92.80,4.00
EPWA,2022-01-11 12:30,-3.00,92.80,6.00
EPWA,2022-01-11 13:00,-2.00,86.18,6.00
EPWA,2022-01-11 13:30,-3.00,92.80,6.00
EPWA,2022-01-11 14:00,-2.00,86.18,4.00
EPWA,2022-01-11 14:30,-2.00,79.92,3.00
EPWA,2022-01-11 15:00,-2.00,86.18,8.00
EPWA,2022-01-11 15:30,-3.00,92.80,6.00
EPWA,2022-01-11 16:00,-3.00,92.80,6.00
EPWA,2022-01-11 16:30,-3.00,92.80,8.00
EPWA,2022-01-11 17:00,-2.00,79.92,7.00
EPWA,2022-01-11 17:30,-2.00,74.08,9.00
EPWA,2022-01-11 18:00,-2.00,74.08,8.00
EPWA,2022-01-11 18:30,-2.00,74.08,8.00
EPWA,2022-01-11 19:00,-2.00,68.61,7.00
EPWA,2022-01-11 19:30,-2.00,68.61,5.00
EPWA,2022-01-11 20:00,-2.00,68.61,6.00
EPWA,2022-01-11 20:30,-2.00,68.61,6.00
EPWA,2022-01-11 21:00,-2.00,68.61,6.00
EPWA,2022-01-11 21:30,-2.00,68.61,6.00
EPWA,2022-01-11 22:00,-2.00,68.61,7.00
EPWA,2022-01-11 22:30,-2.00,68.61,6.00
EPWA,2022-01-11 23:00,-3.00,73.89,5.00
EPWA,2022-01-11 23:30,-3.00,73.89,4.00
EPWA,2022-01-12 00:00,-3.00,73.89,0.00
EPWA,2022-01-12 00:30,-2.00,68.61,4.00
EPWA,2022-01-12 01:00,-2.00,68.61,6.00
EPWA,2022-01-12 01:30,-3.00,79.77,5.00
EPWA,2022-01-12 02:00,-3.00,79.77,4.00
EPWA,2022-01-12 02:30,-3.00,86.07,4.00
EPWA,2022-01-12 03:00,-3.00,86.07,4.00
EPWA,2022-01-12 03:30,-3.00,92.80,5.00
EPWA,2022-01-12 04:00,-3.00,86.07,5.00
EPWA,2022-01-12 04:30,-4.00,92.74,3.00
EPWA,2022-01-12 05:00,-4.00,92.74,4.00
EPWA,2022-01-12 05:30,-4.00,92.74,3.00
EPWA,2022-01-12 06:00,-4.00,92.74,1.00
EPWA,2022-01-12 06:30,-3.00,92.80,2.00
EPWA,2022-01-12 07:00,-3.00,92.80,4.00
EPWA,2022-01-12 07:30,-3.00,86.07,5.00
EPWA,2022-01-12 08:00,-3.00,79.77,3.00
EPWA,2022-01-12 08:30,-2.00,74.08,5.00
EPWA,2022-01-12 09:00,-2.00,74.08,5.00
EPWA,2022-01-12 09:30,-2.00,74.08,5.00
EPWA,2022-01-12 10:00,-2.00,68.61,8.00
EPWA,2022-01-12 10:30,-2.00,68.61,7.00
EPWA,2022-01-12 11:00,-2.00,68.61,6.00
EPWA,2022-01-12 11:30,-1.00,63.75,7.00
EPWA,2022-01-12 12:00,-1.00,68.83,6.00
EPWA,2022-01-12 12:30,-1.00,68.83,7.00
EPWA,2022-01-12 13:00,-1.00,68.83,7.00
EPWA,2022-01-12 13:30,-1.00,68.83,7.00
EPWA,2022-01-12 14:00,-2.00,74.08,6.00
EPWA,2022-01-12 14:30,-2.00,74.08,6.00
EPWA,2022-01-12 15:00,-2.00,74.08,5.00
EPWA,2022-01-12 15:30,-2.00,74.08,4.00
EPWA,2022-01-12 16:00,-2.00,79.92,5.00
EPWA,2022-01-12 16:30,-2.00,79.92,5.00
EPWA,2022-01-12 17:00,-2.00,79.92,6.00
EPWA,2022-01-12 17:30,-2.00,79.92,5.00
EPWA,2022-01-12 18:00,-2.00,79.92,6.00
EPWA,2022-01-12 18:30,-2.00,86.18,6.00
EPWA,2022-01-12 19:00,-1.00,80.07,6.00
EPWA,2022-01-12 19:30,-1.00,80.07,7.00
EPWA,2022-01-12 20:00,-1.00,80.07,8.00
EPWA,2022-01-12 20:30,-1.00,80.07,9.00
EPWA,2022-01-12 21:00,-1.00,80.07,10.00
EPWA,2022-01-12 21:30,-1.00,86.28,12.00
EPWA,2022-01-12 22:00,-1.00,86.28,12.00
EPWA,2022-01-12 22:30,-1.00,86.28,11.00
EPWA,2022-01-12 23:00,-1.00,92.92,10.00
EPWA,2022-01-12 23:30,-1.00,92.92,11.00
EPWA,2022-01-13 00:00,-1.00,92.92,11.00
EPWA,2022-01-13 00:30,-1.00,92.92,15.00
EPWA,2022-01-13 01:00,-1.00,92.92,14.00
EPWA,2022-01-13 01:30,-1.00,92.92,14.00
EPWA,2022-01-13 02:00,-1.00,92.92,16.00
EPWA,2022-01-13 02:30,-1.00,92.92,16.00
EPWA,2022-01-13 03:00,-1.00,92.92,16.00
EPWA,2022-01-13 03:30,-1.00,100.00,14.00
EPWA,2022-01-13 04:00,-1.00,100.00,12.00
EPWA,2022-01-13 04:30,0.00,92.97,13.00
EPWA,2022-01-13 05:00,0.00,92.97,16.00
EPWA,2022-01-13 05:30,0.00,100.00,14.00
EPWA,2022-01-13 06:00,0.00,100.00,14.00
EPWA,2022-01-13 06:30,0.00,100.00,15.00
EPWA,2022-01-13 07:00,1.00,93.03,16.00
EPWA,2022-01-13 07:30,1.00,93.03,17.00
EPWA,2022-01-13 08:00,1.00,93.03,16.00
EPWA,2022-01-13 08:30,1.00,100.00,17.00
EPWA,2022-01-13 09:00,1.00,100.00,17.00
EPWA,2022-01-13 09:30,1.00,100.00,15.00
EPWA,2022-01-13 10:00,1.00,100.00,15.00
EPWA,2022-01-13 10:30,2.00,93.08,16.00
EPWA,2022-01-13 11:00,2.00,93.08,16.00
EPWA,2022-01-13 11:30,2.00,100.00,14.00
EPWA,2022-01-13 12:00,2.00,100.00,16.00
EPWA,2022-01-13 12:30,2.00,100.00,16.00
EPWA,2022-01-13 13:00,3.00,93.14,17.00
EPWA,2022-01-13 13:30,3.00,93.14,18.00
EPWA,2022-01-13 14:00,3.00,93.14,16.00
EPWA,2022-01-13 14:30,3.00,93.14,17.00
EPWA,2022-01-13 15:00,3.00,100.00,17.00
EPWA,2022-01-13 15:30,3.00,100.00,17.00
EPWA,2022-01-13 16:00,3.00,100.00,16.00
EPWA,2022-01-13 16:30,3.00,100.00,16.00
EPWA,2022-01-13 17:00,3.00,100.00,16.00
EPWA,2022-01-13 17:30,3.00,100.00,16.00
EPWA,2022-01-13 18:00,3.00,100.00,18.00
EPWA,2022-01-13 18:30,3.00,100.00,17.00
EPWA,2022-01-13 19:00,3.00,100.00,17.00
EPWA,2022-01-13 19:30,3.00,100.00,18.00
EPWA,2022-01-13 20:00,4.00,93.19,19.00
EPWA,2022-01-13 20:30,4.00,93.19,16.00
EPWA,2022-01-13 21:00,4.00,93.19,18.00
EPWA,2022-01-13 21:30,4.00,100.00,17.00
EPWA,2022-01-13 22:00,4.00,93.19,17.00
EPWA,2022-01-13 22:30,4.00,93.19,14.00
EPWA,2022-01-13 23:00,4.00,93.19,15.00
EPWA,2022-01-13 23:30,4.00,93.19,16.00
EPWA,2022-01-14 00:00,4.00,93.19,16.00
EPWA,2022-01-14 00:30,4.00,93.19,15.00
EPWA,2022-01-14 01:00,4.00,93.19,15.00
EPWA,2022-01-14 01:30,4.00,93.19,16.00
EPWA,2022-01-14 02:00,4.00,93.19,18.00
EPWA,2022-01-14 02:30,4.00,93.19,18.00
EPWA,2022-01-14 03:00,4.00,93.19,2.00
EPWA,2022-01-14 03:30,4.00,93.19,21.00
EPWA,2022-01-14 04:00,4.00,93.19,20.00
EPWA,2022-01-14 04:30,4.00,100.00,20.00
EPWA,2022-01-14 05:00,4.00,100.00,20.00
EPWA,2022-01-14 05:30,4.00,100.00,19.00
EPWA,2022-01-14 06:00,4.00,100.00,19.00
EPWA,2022-01-14 06:30,5.00,93.24,20.00
EPWA,2022-01-14 07:00,4.00,100.00,21.00
EPWA,2022-01-14 07:30,4.00,100.00,19.00
EPWA,2022-01-14 08:00,4.00,100.00,19.00
EPWA,2022-01-14 08:30,5.00,93.24,21.00
EPWA,2022-01-14 09:00,5.00,93.24,20.00
EPWA,2022-01-14 09:30,5.00,100.00,20.00
EPWA,2022-01-14 10:00,5.00,100.00,21.00
EPWA,2022-01-14 10:30,5.00,100.00,20.00
EPWA,2022-01-14 11:00,5.00,100.00,20.00
EPWA,2022-01-14 11:30,6.00,93.30,19.00
EPWA,2022-01-14 12:00,6.00,93.30,20.00
EPWA,2022-01-14 12:30,6.00,93.30,21.00
EPWA,2022-01-14 13:00,6.00,93.30,20.00
EPWA,2022-01-14 13:30,6.00,86.99,20.00
EPWA,2022-01-14 14:00,6.00,86.99,20.00
EPWA,2022-01-14 14:30,6.00,81.07,21.00
EPWA,2022-01-14 15:00,6.00,81.07,17.00
EPWA,2022-01-14 15:30,3.00,86.69,26.00
EPWA,2022-01-14 16:00,3.00,86.69,19.00
EPWA,2022-01-14 16:30,3.00,86.69,17.00
EPWA,2022-01-14 17:00,3.00,80.65,14.00
EPWA,2022-01-14 17:30,3.00,80.65,14.00
EPWA,2022-01-14 18:00,3.00,80.65,13.00
EPWA,2022-01-14 18:30,3.00,74.98,13.00
EPWA,2022-01-14 19:00,2.00,80.51,11.00
EPWA,2022-01-14 19:30,2.00,80.51,12.00
EPWA,2022-01-14 20:00,2.00,80.51,13.00
EPWA,2022-01-14 20:30,2.00,80.51,14.00
EPWA,2022-01-14 21:00,2.00,74.80,16.00
EPWA,2022-01-14 21:30,2.00,74.80,17.00
EPWA,2022-01-14 22:00,2.00,69.46,16.00
EPWA,2022-01-14 22:30,1.00,80.36,13.00
EPWA,2022-01-14 23:00,1.00,74.63,14.00
EPWA,2022-01-14 23:30,1.00,74.63,15.00
EPWA,2022-01-15 00:00,1.00,74.63,14.00
EPWA,2022-01-15 00:30,0.00,86.39,12.00
EPWA,2022-01-15 01:00,0.00,80.22,13.00
EPWA,2022-01-15 01:30,0.00,80.22,13.00
EPWA,2022-01-15 02:00,0.00,86.39,13.00
EPWA,2022-01-15 02:30,0.00,86.39,15.00
EPWA,2022-01-15 03:00,0.00,86.39,15.00
EPWA,2022-01-15 03:30,0.00,86.39,15.00
EPWA,2022-01-15 04:00,0.00,86.39,15.00
EPWA,2022-01-15 04:30,0.00,86.39,16.00
EPWA,2022-01-15 05:00,0.00,86.39,16.00
EPWA,2022-01-15 05:30,0.00,86.39,16.00
EPWA,2022-01-15 06:00,0.00,86.39,17.00
EPWA,2022-01-15 06:30,-1.00,92.92,17.00
EPWA,2022-01-15 07:00,-1.00,92.92,15.00
EPWA,2022-01-15 07:30,-1.00,92.92,15.00
EPWA,2022-01-15 08:00,0.00,86.39,13.00
EPWA,2022-01-15 08:30,0.00,86.39,13.00
EPWA,2022-01-15 09:00,0.00,86.39,13.00
EPWA,2022-01-15 09:30,1.00,86.49,15.00
EPWA,2022-01-15 10:00,1.00,80.36,15.00
EPWA,2022-01-15 10:30,1.00,80.36,14.00
EPWA,2022-01-15 11:00,2.00,80.51,15.00
EPWA,2022-01-15 11:30,2.00,80.51,13.00
EPWA,2022-01-15 12:00,2.00,80.51,11.00
EPWA,2022-01-15 12:30,2.00,80.51,11.00
EPWA,2022-01-15 13:00,2.00,74.80,12.00
EPWA,2022-01-15 13:30,2.00,74.80,11.00
EPWA,2022-01-15 14:00,2.00,74.80,12.00
EPWA,2022-01-15 14:30,1.00,80.36,11.00
EPWA,2022-01-15 15:00,1.00,80.36,11.00
EPWA,2022-01-15 15:30,0.00,86.39,9.00
EPWA,2022-01-15 16:00,0.00,86.39,9.00
EPWA,2022-01-15 16:30,1.00,86.49,10.00
EPWA,2022-01-15 17:00,1.00,86.49,10.00
EPWA,2022-01-15 17:30,0.00,92.97,9.00
EPWA,2022-01-15 18:00,0.00,92.97,9.00
EPWA,2022-01-15 18:30,0.00,92.97,10.00
EPWA,2022-01-15 19:00,0.00,92.97,9.00
EPWA,2022-01-15 19:30,0.00,92.97,8.00
EPWA,2022-01-15 20:00,0.00,92.97,7.00
EPWA,2022-01-15 20:30,0.00,92.97,8.00
EPWA,2022-01-15 21:00,0.00,92.97,7.00
EPWA,2022-01-15 21:30,-1.00,92.92,5.00
EPWA,2022-01-15 22:00,-2.00,100.00,3.00
EPWA,2022-01-15 22:30,-2.00,100.00,3.00
EPWA,2022-01-15 23:00,-2.00,100.00,7.00
EPWA,2022-01-15 23:30,-1.00,100.00,7.00
EPWA,2022-01-16 00:00,-1.00,100.00,7.00
EPWA,2022-01-16 00:30,-1.00,100.00,8.00
EPWA,2022-01-16 01:00,-2.00,100.00,8.00
EPWA,2022-01-16 01:30,-2.00,100.00,9.00
EPWA,2022-01-16 02:00,-2.00,100.00,9.00
EPWA,2022-01-16 02:30,-2.00,100.00,7.00
EPWA,2022-01-16 03:00,-2.00,100.00,6.00
EPWA,2022-01-16 03:30,-2.00,92.86,8.00
EPWA,2022-01-16 04:00,-2.00,92.86,9.00
EPWA,2022-01-16 04:30,-2.00,92.86,7.00
EPWA,2022-01-16 05:00,-2.00,92.86,7.00
EPWA,2022-01-16 05:30,-2.00,92.86,5.00
EPWA,2022-01-16 06:00,-2.00,86.18,6.00
EPWA,2022-01-16 06:30,-2.00,86.18,9.00
EPWA,2022-01-16 07:00,-2.00,86.18,9.00
EPWA,2022-01-16 07:30,-2.00,86.18,5.00
EPWA,2022-01-16 08:00,-2.00,92.86,5.00
EPWA,2022-01-16 08:30,-2.00,92.86,4.00
EPWA,2022-01-16 09:00,-1.00,86.28,4.00
EPWA,2022-01-16 09:30,-1.00,92.92,4.00
EPWA,2022-01-16 10:00,-1.00,92.92,5.00
EPWA,2022-01-16 10:30,0.00,86.39,4.00
EPWA,2022-01-16 11:00,0.00,86.39,4.00
EPWA,2022-01-16 11:30,0.00,86.39,6.00
EPWA,2022-01-16 12:00,0.00,86.39,5.00
EPWA,2022-01-16 12:30,0.00,86.39,6.00
EPWA,2022-01-16 13:00,0.00,86.39,6.00
EPWA,2022-01-16 13:30,0.00,86.39,7.00
EPWA,2022-01-16 14:00,0.00,86.39,5.00
EPWA,2022-01-16 14:30,0.00,86.39,5.00
EPWA,2022-01-16 15:00,0.00,86.39,4.00
EPWA,2022-01-16 15:30,0.00,86.39,3.00
EPWA,2022-01-16 16:00,0.00,86.39,3.00
EPWA,2022-01-16 16:30,0.00,86.39,4.00
EPWA,2022-01-16 17:00,0.00,86.39,4.00
EPWA,2022-01-16 17:30,0.00,86.39,4.00
EPWA,2022-01-16 18:00,1.00,80.36,10.00
EPWA,2022-01-16 18:30,2.00,74.80,11.00
EPWA,2022-01-16 19:00,2.00,80.51,15.00
EPWA,2022-01-16 19:30,2.00,80.51,18.00
EPWA,2022-01-16 20:00,1.00,93.03,16.00
EPWA,2022-01-16 20:30,1.00,93.03,15.00
EPWA,2022-01-16 21:00,1.00,93.03,17.00
EPWA,2022-01-16 21:30,1.00,93.03,18.00
EPWA,2022-01-16 22:00,1.00,100.00,18.00
EPWA,2022-01-16 22:30,1.00,100.00,15.00
EPWA,2022-01-16 23:00,2.00,93.08,15.00
EPWA,2022-01-16 23:30,2.00,93.08,16.00
EPWA,2022-01-17 00:00,2.00,93.08,17.00
EPWA,2022-01-17 00:30,2.00,93.08,19.00
EPWA,2022-01-17 01:00,3.00,86.69,18.00
EPWA,2022-01-17 01:30,3.00,93.14,20.00
EPWA,2022-01-17 02:00,3.00,93.14,18.00
EPWA,2022-01-17 02:30,3.00,93.14,18.00
EPWA,2022-01-17 03:00,3.00,93.14,20.00
EPWA,2022-01-17 03:30,3.00,93.14,21.00
EPWA,2022-01-17 04:00,4.00,86.79,20.00
EPWA,2022-01-17 04:30,4.00,86.79,20.00
EPWA,2022-01-17 05:00,4.00,86.79,23.00
EPWA,2022-01-17 05:30,4.00,80.79,22.00
EPWA,2022-01-17 06:00,4.00,86.79,24.00
EPWA,2022-01-17 06:30,4.00,80.79,26.00
EPWA,2022-01-17 07:00,4.00,86.79,26.00
EPWA,2022-01-17 07:30,4.00,86.79,25.00
EPWA,2022-01-17 08:00,4.00,86.79,24.00
EPWA,2022-01-17 08:30,4.00,86.79,26.00
EPWA,2022-01-17 09:00,4.00,86.79,28.00
EPWA,2022-01-17 09:30,0.00,100.00,20.00
EPWA,2022-01-17 10:00,0.00,100.00,14.00
EPWA,2022-01-17 10:30,0.00,92.97,14.00
EPWA,2022-01-17 11:00,0.00,92.97,16.00
EPWA,2022-01-17 11:30,0.00,92.97,15.00
EPWA,2022-01-17 12:00,1.00,80.36,18.00
EPWA,2022-01-17 12:30,2.00,74.80,18.00
EPWA,2022-01-17 13:00,2.00,69.46,18.00
EPWA,2022-01-17 13:30,2.00,64.46,20.00
EPWA,2022-01-17 14:00,2.00,64.46,21.00
EPWA,2022-01-17 14:30,2.00,64.46,21.00
EPWA,2022-01-17 15:00,2.00,59.79,20.00
EPWA,2022-01-17 15:30,2.00,59.79,21.00
EPWA,2022-01-17 16:00,1.00,64.23,21.00
EPWA,2022-01-17 16:30,1.00,64.23,15.00
EPWA,2022-01-17 17:00,1.00,64.23,16.00
EPWA,2022-01-17 17:30,1.00,64.23,18.00
EPWA,2022-01-17 18:00,1.00,64.23,18.00
EPWA,2022-01-17 18:30,1.00,64.23,18.00
EPWA,2022-01-17 19:00,1.00,64.23,18.00
EPWA,2022-01-17 19:30,1.00,64.23,17.00
EPWA,2022-01-17 20:00,0.00,69.04,16.00
EPWA,2022-01-17 20:30,0.00,69.04,16.00
EPWA,2022-01-17 21:00,0.00,69.04,15.00
EPWA,2022-01-17 21:30,0.00,74.44,14.00
EPWA,2022-01-17 22:00,0.00,69.04,15.00
EPWA,2022-01-17 22:30,0.00,74.44,13.00
EPWA,2022-01-17 23:00,0.00,74.44,13.00
EPWA,2022-01-17 23:30,1.00,64.23,14.00
EPWA,2022-01-18 00:00,1.00,69.25,11.00
EPWA,2022-01-18 00:30,1.00,64.23,13.00
EPWA,2022-01-18 01:00,1.00,69.25,13.00
EPWA,2022-01-18 01:30,0.00,74.44,15.00
EPWA,2022-01-18 02:00,-1.00,80.07,14.00
EPWA,2022-01-18 02:30,-2.00,86.18,13.00
EPWA,2022-01-18 03:00,-2.00,86.18,12.00
EPWA,2022-01-18 03:30,-2.00,86.18,10.00
EPWA,2022-01-18 04:00,-2.00,79.92,9.00
EPWA,2022-01-18 04:30,-2.00,86.18,10.00
EPWA,2022-01-18 05:00,-2.00,86.18,11.00
EPWA,2022-01-18 05:30,-1.00,80.07,12.00
EPWA,2022-01-18 06:00,-1.00,80.07,13.00
EPWA,2022-01-18 06:30,-2.00,86.18,11.00
EPWA,2022-01-18 07:00,-1.00,86.28,12.00
EPWA,2022-01-18 07:30,-1.00,86.28,12.00
EPWA,2022-01-18 08:00,0.00,80.22,13.00
EPWA,2022-01-18 08:30,1.00,74.63,13.00
EPWA,2022-01-18 09:00,1.00,80.36,12.00
EPWA,2022-01-18 09:30,1.00,80.36,13.00
EPWA,2022-01-18 10:00,2.00,74.80,12.00
EPWA,2022-01-18 10:30,2.00,74.80,13.00
EPWA,2022-01-18 11:00,2.00,74.80,10.00
EPWA,2022-01-18 11:30,3.00,69.67,9.00
EPWA,2022-01-18 12:00,3.00,69.67,11.00
EPWA,2022-01-18 12:30,3.00,69.67,10.00
EPWA,2022-01-18 13:00,2.00,80.51,13.00
EPWA,2022-01-18 13:30,3.00,74.98,11.00
EPWA,2022-01-18 14:00,2.00,80.51,11.00
EPWA,2022-01-18 14:30,2.00,74.80,8.00
EPWA,2022-01-18 15:00,2.00,74.80,9.00
EPWA,2022-01-18 15:30,0.00,86.39,8.00
EPWA,2022-01-18 16:00,0.00,86.39,7.00
EPWA,2022-01-18 16:30,-1.00,92.92,6.00
EPWA,2022-01-18 17:00,-1.00,92.92,7.00
EPWA,2022-01-18 17:30,-1.00,92.92,9.00
EPWA,2022-01-18 18:00,-1.00,92.92,8.00
EPWA,2022-01-18 18:30,0.00,92.97,10.00
EPWA,2022-01-18 19:00,0.00,92.97,14.00
EPWA,2022-01-18 19:30,0.00,92.97,13.00
EPWA,2022-01-18 20:00,0.00,86.39,14.00
EPWA,2022-01-18 20:30,0.00,86.39,11.00
EPWA,2022-01-18 21:00,-1.00,92.92,10.00
EPWA,2022-01-18 21:30,-1.00,92.92,9.00
EPWA,2022-01-18 22:00,-1.00,92.92,7.00
EPWA,2022-01-18 22:30,-1.00,92.92,9.00
EPWA,2022-01-18 23:00,-1.00,92.92,10.00
EPWA,2022-01-18 23:30,-1.00,92.92,13.00
EPWA,2022-01-19 00:00,-1.00,92.92,12.00
EPWA,2022-01-19 00:30,-1.00,92.92,14.00
EPWA,2022-01-19 01:00,-1.00,92.92,10.00
EPWA,2022-01-19 01:30,-1.00,92.92,7.00
EPWA,2022-01-19 02:00,0.00,86.39,7.00
EPWA,2022-01-19 02:30,0.00,86.39,7.00
EPWA,2022-01-19 03:00,0.00,86.39,6.00
EPWA,2022-01-19 03:30,0.00,92.97,6.00
EPWA,2022-01-19 04:00,0.00,92.97,6.00
EPWA,2022-01-19 04:30,0.00,100.00,7.00
EPWA,2022-01-19 05:00,0.00,100.00,6.00
EPWA,2022-01-19 05:30,1.00,93.03,7.00
EPWA,2022-01-19 06:00,1.00,93.03,7.00
EPWA,2022-01-19 06:30,1.00,93.03,7.00
EPWA,2022-01-19 07:00,1.00,93.03,9.00
EPWA,2022-01-19 07:30,1.00,93.03,8.00
EPWA,2022-01-19 08:00,2.00,86.59,11.00
EPWA,2022-01-19 08:30,2.00,86.59,10.00
EPWA,2022-01-19 09:00,2.00,93.08,13.00
EPWA,2022-01-19 09:30,2.00,93.08,12.00
EPWA,2022-01-19 10:00,2.00,93.08,11.00
EPWA,2022-01-19 10:30,2.00,93.08,12.00
EPWA,2022-01-19 11:00,2.00,93.08,12.00
EPWA,2022-01-19 11:30,2.00,93.08,13.00
EPWA,2022-01-19 12:00,2.00,93.08,13.00
EPWA,2022-01-19 12:30,2.00,93.08,12.00
EPWA,2022-01-19 13:00,2.00,93.08,10.00
EPWA,2022-01-19 13:30,2.00,93.08,10.00
EPWA,2022-01-19 14:00,2.00,93.08,7.00
EPWA,2022-01-19 14:30,2.00,86.59,10.00
EPWA,2022-01-19 15:00,2.00,86.59,6.00
EPWA,2022-01-19 15:30,2.00,86.59,8.00
EPWA,2022-01-19 16:00,1.00,93.03,6.00
EPWA,2022-01-19 16:30,1.00,93.03,6.00
EPWA,2022-01-19 17:00,1.00,93.03,6.00
EPWA,2022-01-19 17:30,1.00,86.49,7.00
EPWA,2022-01-19 18:00,1.00,86.49,6.00
EPWA,2022-01-19 18:30,0.00,92.97,4.00
EPWA,2022-01-19 19:00,0.00,92.97,6.00
EPWA,2022-01-19 19:30,0.00,92.97,6.00
EPWA,2022-01-19 20:00,0.00,92.97,6.00
EPWA,2022-01-19 20:30,-1.00,92.92,4.00
EPWA,2022-01-19 21:00,0.00,86.39,5.00
EPWA,2022-01-19 21:30,-1.00,92.92,5.00
EPWA,2022-01-19 22:00,-1.00,86.28,6.00
EPWA,2022-01-19 22:30,0.00,80.22,7.00
EPWA,2022-01-19 23:00,0.00,80.22,8.00
EPWA,2022-01-19 23:30,1.00,80.36,9.00
EPWA,2022-01-20 00:00,1.00,80.36,8.00
EPWA,2022-01-20 00:30,1.00,80.36,9.00
EPWA,2022-01-20 01:00,2.00,74.80,10.00
EPWA,2022-01-20 01:30,1.00,80.36,9.00
EPWA,2022-01-20 02:00,1.00,80.36,11.00
EPWA,2022-01-20 02:30,1.00,86.49,12.00
EPWA,2022-01-20 03:00,1.00,86.49,11.00
EPWA,2022-01-20 03:30,1.00,93.03,10.00
EPWA,2022-01-20 04:00,1.00,93.03,12.00
EPWA,2022-01-20 04:30,1.00,93.03,12.00
EPWA,2022-01-20 05:00,1.00,93.03,12.00
EPWA,2022-01-20 05:30,1.00,93.03,13.00
EPWA,2022-01-20 06:00,2.00,93.08,13.00
EPWA,2022-01-20 06:30,1.00,80.36,17.00
EPWA,2022-01-20 07:00,1.00,80.36,11.00
EPWA,2022-01-20 07:30,1.00,80.36,9.00
EPWA,2022-01-20 08:00,1.00,74.63,12.00
EPWA,2022-01-20 08:30,2.00,69.46,16.00
EPWA,2022-01-20 09:00,2.00,74.80,17.00
EPWA,2022-01-20 09:30,2.00,69.46,19.00
EPWA,2022-01-20 10:00,1.00,64.23,19.00
EPWA,2022-01-20 10:30,1.00,64.23,20.00
EPWA,2022-01-20 11:00,1.00,59.53,22.00
EPWA,2022-01-20 11:30,1.00,64.23,25.00
EPWA,2022-01-20 12:00,0.00,74.44,22.00
EPWA,2022-01-20 12:30,0.00,69.04,22.00
EPWA,2022-01-20 13:00,0.00,63.99,19.00
EPWA,2022-01-20 13:30,-1.00,86.28,19.00
EPWA,2022-01-20 14:00,-1.00,92.92,17.00
EPWA,2022-01-20 14:30,-1.00,86.28,20.00
EPWA,2022-01-20 15:00,-1.00,80.07,20.00
EPWA,2022-01-20 15:30,-1.00,80.07,17.00
EPWA,2022-01-20 16:00,-2.00,86.18,21.00
EPWA,2022-01-20 16:30,-2.00,92.86,19.00
EPWA,2022-01-20 17:00,-2.00,86.18,18.00
EPWA,2022-01-20 17:30,-2.00,86.18,17.00
EPWA,2022-01-20 18:00,-2.00,86.18,17.00
EPWA,2022-01-20 18:30,-2.00,86.18,18.00
EPWA,2022-01-20 19:00,-2.00,86.18,17.00
EPWA,2022-01-20 19:30,-2.00,92.86,14.00
EPWA,2022-01-20 20:00,-2.00,86.18,13.00
EPWA,2022-01-20 20:30,-2.00,79.92,15.00
EPWA,2022-01-20 21:00,-2.00,74.08,15.00
EPWA,2022-01-20 21:30,-2.00,68.61,18.00
EPWA,2022-01-20 22:00,-1.00,68.83,19.00
EPWA,2022-01-20 22:30,-1.00,68.83,18.00
EPWA,2022-01-20 23:00,-1.00,68.83,17.00
EPWA,2022-01-20 23:30,-2.00,74.08,18.00
EPWA,2022-01-21 00:00,-2.00,74.08,16.00
EPWA,2022-01-21 00:30,-2.00,74.08,16.00
EPWA,2022-01-21 01:00,-2.00,74.08,16.00
EPWA,2022-01-21 01:30,-2.00,68.61,16.00
EPWA,2022-01-21 02:00,-2.00,68.61,17.00
EPWA,2022-01-21 02:30,-2.00,68.61,16.00
EPWA,2022-01-21 03:00,-2.00,68.61,19.00
EPWA,2022-01-21 03:30,-2.00,74.08,16.00
EPWA,2022-01-21 04:00,-2.00,74.08,16.00
EPWA,2022-01-21 04:30,-2.00,74.08,16.00
EPWA,2022-01-21 05:00,-2.00,74.08,17.00
EPWA,2022-01-21 05:30,-2.00,74.08,15.00
EPWA,2022-01-21 06:00,-2.00,79.92,15.00
EPWA,2022-01-21 06:30,-1.00,74.26,16.00
EPWA,2022-01-21 07:00,-1.00,74.26,17.00
EPWA,2022-01-21 07:30,-1.00,74.26,16.00
EPWA,2022-01-21 08:00,-1.00,74.26,15.00
EPWA,2022-01-21 08:30,-1.00,74.26,16.00
EPWA,2022-01-21 09:00,0.00,63.99,18.00
EPWA,2022-01-21 09:30,0.00,69.04,19.00
EPWA,2022-01-21 10:00,0.00,69.04,19.00
EPWA,2022-01-21 10:30,0.00,69.04,16.00
EPWA,2022-01-21 11:00,0.00,63.99,18.00
EPWA,2022-01-21 11:30,0.00,63.99,20.00
