,relh,sknt,temp,day,month,year,time
30265,93.24,2.0,5.0,25,9,2016,01:00:00
30267,93.24,2.0,5.0,25,9,2016,02:00:00
30269,100.0,1.0,2.000000000000001,25,9,2016,03:00:00
30271,93.19,2.0,4.000000000000002,25,9,2016,04:00:00
30273,100.0,3.0,2.9999999999999996,25,9,2016,05:00:00
30275,93.4,2.0,8.0,25,9,2016,06:00:00
30277,76.5,5.0,12.000000000000002,25,9,2016,07:00:00
30279,67.33,5.0,15.0,25,9,2016,08:00:00
30281,55.12,4.0,16.0,25,9,2016,09:00:00
30283,45.32,5.0,18.000000000000004,25,9,2016,10:00:00
30285,45.32,4.0,18.000000000000004,25,9,2016,11:00:00
30287,42.28,5.0,18.000000000000004,25,9,2016,12:00:00
30289,37.03,6.0,19.000000000000004,25,9,2016,13:00:00
30291,39.43,4.0,18.000000000000004,25,9,2016,14:00:00
30293,42.28,7.0,18.000000000000004,25,9,2016,15:00:00
30295,48.0,7.0,16.0,25,9,2016,16:00:00
30297,51.18,6.0,15.0,25,9,2016,17:00:00
30299,58.27,4.0,13.0,25,9,2016,18:00:00
30301,71.07,4.0,10.0,25,9,2016,19:00:00
30303,71.07,4.0,10.0,25,9,2016,20:00:00
30305,76.18,5.0,10.0,25,9,2016,21:00:00
30307,81.47,4.0,9.000000000000002,25,9,2016,22:00:00
30309,87.19,4.0,8.0,25,9,2016,23:00:00
30311,93.35,4.0,7.000000000000001,26,9,2016,00:00:00
30313,93.35,5.0,7.000000000000001,26,9,2016,01:00:00
30315,93.35,5.0,7.000000000000001,26,9,2016,02:00:00
30317,93.35,4.0,7.000000000000001,26,9,2016,03:00:00
30319,93.35,4.0,7.000000000000001,26,9,2016,04:00:00
30321,93.4,8.0,8.0,26,9,2016,05:00:00
30323,100.0,8.0,8.0,26,9,2016,06:00:00
30325,93.45,8.0,9.000000000000002,26,9,2016,07:00:00
30327,93.5,9.0,10.0,26,9,2016,08:00:00
30329,93.5,10.0,10.0,26,9,2016,09:00:00
30331,76.82,9.0,14.000000000000002,26,9,2016,10:00:00
30333,59.01,6.0,16.0,26,9,2016,11:00:00
30335,51.72,6.0,17.0,26,9,2016,12:00:00
30337,48.55,6.0,18.000000000000004,26,9,2016,13:00:00
30339,48.28,7.0,17.0,26,9,2016,14:00:00
30341,51.45,7.0,16.0,26,9,2016,15:00:00
30343,54.86,7.0,15.0,26,9,2016,16:00:00
30345,62.46,5.0,13.0,26,9,2016,17:00:00
30347,66.7,7.0,12.000000000000002,26,9,2016,18:00:00
30349,71.07,7.0,10.0,26,9,2016,19:00:00
30351,71.07,9.0,10.0,26,9,2016,20:00:00
30353,76.01,8.0,9.000000000000002,26,9,2016,21:00:00
30355,81.34,7.0,8.0,26,9,2016,22:00:00
30357,87.09,5.0,7.000000000000001,26,9,2016,23:00:00
30359,93.3,5.0,5.999999999999999,27,9,2016,00:00:00
30361,93.24,5.0,5.0,27,9,2016,01:00:00
30363,100.0,4.0,5.0,27,9,2016,02:00:00
30365,100.0,4.0,4.000000000000002,27,9,2016,03:00:00
30367,93.19,6.0,4.000000000000002,27,9,2016,04:00:00
30369,93.19,6.0,4.000000000000002,27,9,2016,05:00:00
30371,93.3,8.0,5.999999999999999,27,9,2016,06:00:00
30373,81.34,7.0,8.0,27,9,2016,07:00:00
30375,66.48,8.0,10.999999999999998,27,9,2016,08:00:00
30377,58.27,7.0,13.0,27,9,2016,09:00:00
30379,54.6,7.0,14.000000000000002,27,9,2016,10:00:00
30381,51.18,4.0,15.0,27,9,2016,11:00:00
30383,51.18,6.0,15.0,27,9,2016,12:00:00
30385,44.76,5.0,16.0,27,9,2016,13:00:00
30387,44.76,6.0,16.0,27,9,2016,14:00:00
30389,44.76,3.0,16.0,27,9,2016,15:00:00
30391,47.72,5.0,15.0,27,9,2016,16:00:00
30393,61.99,1.0,10.999999999999998,27,9,2016,17:00:00
30395,76.01,4.0,9.000000000000002,27,9,2016,18:00:00
30397,76.01,4.0,9.000000000000002,27,9,2016,19:00:00
30399,81.2,2.0,7.000000000000001,27,9,2016,20:00:00
30401,86.99,1.0,5.999999999999999,27,9,2016,21:00:00
30403,93.24,1.0,5.0,27,9,2016,22:00:00
30405,86.89,2.0,5.0,27,9,2016,23:00:00
30407,93.14,2.0,2.9999999999999996,28,9,2016,00:00:00
30409,93.14,3.0,2.9999999999999996,28,9,2016,01:00:00
30411,93.14,4.0,2.9999999999999996,28,9,2016,02:00:00
30413,93.14,2.0,2.9999999999999996,28,9,2016,03:00:00
30415,93.14,4.0,2.9999999999999996,28,9,2016,04:00:00
30417,100.0,4.0,2.9999999999999996,28,9,2016,05:00:00
30419,93.24,3.0,5.0,28,9,2016,06:00:00
30421,87.28,1.0,9.000000000000002,28,9,2016,07:00:00
30423,76.5,6.0,12.000000000000002,28,9,2016,08:00:00
30425,71.64,7.0,13.0,28,9,2016,09:00:00
30427,67.33,9.0,15.0,28,9,2016,10:00:00
30429,63.15,9.0,16.0,28,9,2016,11:00:00
30431,63.38,11.0,17.0,28,9,2016,12:00:00
30433,59.74,13.0,19.000000000000004,28,9,2016,13:00:00
30435,59.74,12.0,19.000000000000004,28,9,2016,14:00:00
30437,59.74,10.0,19.000000000000004,28,9,2016,15:00:00
30439,67.95,10.0,18.000000000000004,28,9,2016,16:00:00
30441,63.6,11.0,18.000000000000004,28,9,2016,17:00:00
30443,63.6,12.0,18.000000000000004,28,9,2016,18:00:00
30445,63.6,14.0,18.000000000000004,28,9,2016,19:00:00
30447,63.6,14.0,18.000000000000004,28,9,2016,20:00:00
30449,63.6,13.0,18.000000000000004,28,9,2016,21:00:00
30451,67.75,11.0,17.0,28,9,2016,22:00:00
30453,67.75,10.0,17.0,28,9,2016,23:00:00
30455,72.2,11.0,16.0,29,9,2016,00:00:00
30457,72.2,11.0,16.0,29,9,2016,01:00:00
30459,72.2,10.0,16.0,29,9,2016,02:00:00
30461,72.2,10.0,16.0,29,9,2016,03:00:00
30463,72.2,11.0,16.0,29,9,2016,04:00:00
30465,72.2,12.0,16.0,29,9,2016,05:00:00
30467,72.2,12.0,16.0,29,9,2016,06:00:00
30469,67.75,13.0,17.0,29,9,2016,07:00:00
30471,59.74,13.0,19.000000000000004,29,9,2016,08:00:00
30473,56.13,14.0,20.0,29,9,2016,09:00:00
30475,52.77,14.0,21.0,29,9,2016,10:00:00
30477,49.64,18.0,21.999999999999996,29,9,2016,11:00:00
30479,46.71,15.0,23.000000000000004,29,9,2016,12:00:00
30481,46.71,16.0,23.000000000000004,29,9,2016,13:00:00
30483,43.69,16.0,23.000000000000004,29,9,2016,14:00:00
30485,46.43,12.0,21.999999999999996,29,9,2016,15:00:00
30487,49.37,8.0,21.0,29,9,2016,16:00:00
30489,52.51,6.0,20.0,29,9,2016,17:00:00
30491,55.88,8.0,19.000000000000004,29,9,2016,18:00:00
30493,55.63,7.0,18.000000000000004,29,9,2016,19:00:00
30495,59.5,8.0,18.000000000000004,29,9,2016,20:00:00
30497,59.5,9.0,18.000000000000004,29,9,2016,21:00:00
30499,59.26,6.0,17.0,29,9,2016,22:00:00
30501,63.38,7.0,17.0,29,9,2016,23:00:00
30503,67.54,8.0,16.0,30,9,2016,00:00:00
30505,67.54,7.0,16.0,30,9,2016,01:00:00
30507,67.54,8.0,16.0,30,9,2016,02:00:00
30509,67.54,8.0,16.0,30,9,2016,03:00:00
30511,72.01,7.0,15.0,30,9,2016,04:00:00
30513,76.82,7.0,14.000000000000002,30,9,2016,05:00:00
30515,67.75,9.0,17.0,30,9,2016,06:00:00
30517,63.6,11.0,18.000000000000004,30,9,2016,07:00:00
30519,63.82,14.0,19.000000000000004,30,9,2016,08:00:00
30521,59.97,11.0,20.0,30,9,2016,09:00:00
30523,56.38,11.0,21.0,30,9,2016,10:00:00
30525,56.38,13.0,21.0,30,9,2016,11:00:00
30527,56.38,11.0,21.0,30,9,2016,12:00:00
30529,56.38,9.0,21.0,30,9,2016,13:00:00
30531,56.38,10.0,21.0,30,9,2016,14:00:00
30533,56.38,9.0,21.0,30,9,2016,15:00:00
30535,59.97,4.0,20.0,30,9,2016,16:00:00
30537,77.29,2.0,17.0,30,9,2016,17:00:00
30539,77.14,3.0,16.0,30,9,2016,18:00:00
30541,77.14,2.0,16.0,30,9,2016,19:00:00
30543,67.75,5.0,17.0,30,9,2016,20:00:00
30545,72.2,6.0,16.0,30,9,2016,21:00:00
30547,72.2,3.0,16.0,30,9,2016,22:00:00
30549,72.01,5.0,15.0,30,9,2016,23:00:00
30551,76.82,2.0,14.000000000000002,1,10,2016,00:00:00
30553,81.99,2.0,13.0,1,10,2016,01:00:00
30555,81.99,2.0,13.0,1,10,2016,02:00:00
30557,87.65,1.0,13.0,1,10,2016,03:00:00
30559,87.65,1.0,13.0,1,10,2016,04:00:00
30561,100.0,3.0,5.0,1,10,2016,05:00:00
30563,93.6,0.0,12.000000000000002,1,10,2016,06:00:00
30565,82.12,2.0,14.000000000000002,1,10,2016,07:00:00
30567,76.98,5.0,15.0,1,10,2016,08:00:00
30569,76.98,6.0,15.0,1,10,2016,09:00:00
30571,67.54,7.0,16.0,1,10,2016,10:00:00
30573,67.54,5.0,16.0,1,10,2016,11:00:00
30575,63.6,7.0,18.000000000000004,1,10,2016,12:00:00
30577,59.74,6.0,19.000000000000004,1,10,2016,13:00:00
30579,59.97,8.0,20.0,1,10,2016,14:00:00
30581,68.15,7.0,19.000000000000004,1,10,2016,15:00:00
30583,72.56,8.0,18.000000000000004,1,10,2016,16:00:00
30585,77.29,9.0,17.0,1,10,2016,17:00:00
30587,82.37,8.0,16.0,1,10,2016,18:00:00
30589,82.37,8.0,16.0,1,10,2016,19:00:00
30591,82.37,8.0,16.0,1,10,2016,20:00:00
30593,87.83,6.0,15.0,1,10,2016,21:00:00
30595,87.74,2.0,14.000000000000002,1,10,2016,22:00:00
30597,93.69,2.0,14.000000000000002,1,10,2016,23:00:00
30599,87.65,4.0,13.0,2,10,2016,00:00:00
30601,87.74,2.0,14.000000000000002,2,10,2016,01:00:00
30603,93.6,4.0,12.000000000000002,2,10,2016,02:00:00
30605,87.47,4.0,10.999999999999998,2,10,2016,03:00:00
30607,93.6,2.0,12.000000000000002,2,10,2016,04:00:00
30609,93.5,1.0,10.0,2,10,2016,05:00:00
30611,93.65,2.0,13.0,2,10,2016,06:00:00
30613,77.14,3.0,16.0,2,10,2016,07:00:00
30615,67.95,7.0,18.000000000000004,2,10,2016,08:00:00
30617,63.82,8.0,19.000000000000004,2,10,2016,09:00:00
30619,68.15,10.0,19.000000000000004,2,10,2016,10:00:00
30621,63.82,9.0,19.000000000000004,2,10,2016,11:00:00
30623,63.82,9.0,19.000000000000004,2,10,2016,12:00:00
30625,59.74,8.0,19.000000000000004,2,10,2016,13:00:00
30627,59.74,8.0,19.000000000000004,2,10,2016,14:00:00
30629,67.95,5.0,18.000000000000004,2,10,2016,15:00:00
30631,67.75,5.0,17.0,2,10,2016,16:00:00
30633,77.14,1.0,16.0,2,10,2016,17:00:00
30635,82.25,3.0,15.0,2,10,2016,18:00:00
30637,82.25,5.0,15.0,2,10,2016,19:00:00
30639,82.25,2.0,15.0,2,10,2016,20:00:00
30641,82.25,1.0,15.0,2,10,2016,21:00:00
30643,93.69,3.0,14.000000000000002,2,10,2016,22:00:00
30645,93.69,2.0,14.000000000000002,2,10,2016,23:00:00
30647,100.0,1.0,13.0,3,10,2016,00:00:00
30649,100.0,3.0,13.0,3,10,2016,01:00:00
30651,100.0,5.0,13.0,3,10,2016,02:00:00
30653,93.65,3.0,13.0,3,10,2016,03:00:00
30655,93.65,4.0,13.0,3,10,2016,04:00:00
30657,93.65,6.0,13.0,3,10,2016,05:00:00
30659,93.65,8.0,13.0,3,10,2016,06:00:00
30661,93.65,7.0,13.0,3,10,2016,07:00:00
30663,93.65,6.0,13.0,3,10,2016,08:00:00
30665,93.65,8.0,13.0,3,10,2016,09:00:00
30667,93.65,7.0,13.0,3,10,2016,10:00:00
30669,93.65,7.0,13.0,3,10,2016,11:00:00
30671,93.65,5.0,13.0,3,10,2016,12:00:00
30673,93.65,5.0,13.0,3,10,2016,13:00:00
30675,93.65,6.0,13.0,3,10,2016,14:00:00
30677,100.0,7.0,12.000000000000002,3,10,2016,15:00:00
30679,100.0,7.0,12.000000000000002,3,10,2016,16:00:00
30681,100.0,5.0,12.000000000000002,3,10,2016,17:00:00
30683,93.65,2.0,13.0,3,10,2016,18:00:00
30685,93.69,2.0,14.000000000000002,3,10,2016,19:00:00
30687,100.0,9.0,14.000000000000002,3,10,2016,20:00:00
30689,100.0,7.0,14.000000000000002,3,10,2016,21:00:00
30691,93.65,14.0,13.0,3,10,2016,22:00:00
30693,93.65,14.0,13.0,3,10,2016,23:00:00
30695,93.6,14.0,12.000000000000002,4,10,2016,00:00:00
30697,93.6,13.0,12.000000000000002,4,10,2016,01:00:00
30699,93.6,15.0,12.000000000000002,4,10,2016,02:00:00
30701,87.56,15.0,12.000000000000002,4,10,2016,03:00:00
30703,87.56,16.0,12.000000000000002,4,10,2016,04:00:00
30705,81.87,16.0,12.000000000000002,4,10,2016,05:00:00
30707,87.47,15.0,10.999999999999998,4,10,2016,06:00:00
30709,81.74,16.0,10.999999999999998,4,10,2016,07:00:00
30711,71.26,17.0,10.999999999999998,4,10,2016,08:00:00
30713,62.23,20.0,12.000000000000002,4,10,2016,09:00:00
30715,50.64,19.0,13.0,4,10,2016,10:00:00
30717,43.9,18.0,13.0,4,10,2016,11:00:00
30719,40.84,20.0,13.0,4,10,2016,12:00:00
30721,50.36,19.0,12.000000000000002,4,10,2016,13:00:00
30723,46.88,19.0,12.000000000000002,4,10,2016,14:00:00
30725,46.88,17.0,12.000000000000002,4,10,2016,15:00:00
30727,46.59,15.0,10.999999999999998,4,10,2016,16:00:00
30729,49.81,14.0,10.0,4,10,2016,17:00:00
30731,57.26,11.0,9.000000000000002,4,10,2016,18:00:00
30733,61.52,15.0,9.000000000000002,4,10,2016,19:00:00
30735,70.48,15.0,7.000000000000001,4,10,2016,20:00:00
30737,75.5,12.0,5.999999999999999,4,10,2016,21:00:00
30739,75.5,12.0,5.999999999999999,4,10,2016,22:00:00
30741,80.93,10.0,5.0,4,10,2016,23:00:00
30743,80.93,10.0,5.0,5,10,2016,00:00:00
30745,80.93,10.0,5.0,5,10,2016,01:00:00
30747,80.93,8.0,5.0,5,10,2016,02:00:00
30749,75.5,7.0,5.999999999999999,5,10,2016,03:00:00
30751,86.89,9.0,5.0,5,10,2016,04:00:00
30753,86.89,9.0,5.0,5,10,2016,05:00:00
30755,93.24,10.0,5.0,5,10,2016,06:00:00
30757,93.24,11.0,5.0,5,10,2016,07:00:00
30759,86.89,12.0,5.0,5,10,2016,08:00:00
30761,93.24,13.0,5.0,5,10,2016,09:00:00
30763,86.89,15.0,5.0,5,10,2016,10:00:00
30765,93.24,15.0,5.0,5,10,2016,11:00:00
30767,93.24,12.0,5.0,5,10,2016,12:00:00
30769,93.24,12.0,5.0,5,10,2016,13:00:00
30771,93.24,13.0,5.0,5,10,2016,14:00:00
30773,93.3,10.0,5.999999999999999,5,10,2016,15:00:00
30775,93.3,12.0,5.999999999999999,5,10,2016,16:00:00
30777,93.35,11.0,7.000000000000001,5,10,2016,17:00:00
30779,93.35,13.0,7.000000000000001,5,10,2016,18:00:00
30781,93.35,11.0,7.000000000000001,5,10,2016,19:00:00
30783,93.35,10.0,7.000000000000001,5,10,2016,20:00:00
30785,93.35,10.0,7.000000000000001,5,10,2016,21:00:00
30787,93.35,10.0,7.000000000000001,5,10,2016,22:00:00
30789,93.35,10.0,7.000000000000001,5,10,2016,23:00:00
30791,93.35,10.0,7.000000000000001,6,10,2016,00:00:00
30793,93.35,9.0,7.000000000000001,6,10,2016,01:00:00
30795,93.35,10.0,7.000000000000001,6,10,2016,02:00:00
30797,93.35,11.0,7.000000000000001,6,10,2016,03:00:00
30799,93.35,10.0,7.000000000000001,6,10,2016,04:00:00
30801,93.35,9.0,7.000000000000001,6,10,2016,05:00:00
30803,93.4,7.0,8.0,6,10,2016,06:00:00
30805,93.4,7.0,8.0,6,10,2016,07:00:00
30807,93.3,7.0,5.999999999999999,6,10,2016,08:00:00
30809,93.3,5.0,5.999999999999999,6,10,2016,09:00:00
30811,100.0,6.0,5.999999999999999,6,10,2016,10:00:00
30813,87.09,6.0,7.000000000000001,6,10,2016,11:00:00
30815,87.09,8.0,7.000000000000001,6,10,2016,12:00:00
30817,81.2,4.0,7.000000000000001,6,10,2016,13:00:00
30819,75.84,5.0,8.0,6,10,2016,14:00:00
30821,75.84,6.0,8.0,6,10,2016,15:00:00
30823,81.34,4.0,8.0,6,10,2016,16:00:00
30825,86.99,4.0,5.999999999999999,6,10,2016,17:00:00
30827,100.0,1.0,2.9999999999999996,6,10,2016,18:00:00
30829,93.14,2.0,2.9999999999999996,6,10,2016,19:00:00
30831,100.0,1.0,0.9999999999999984,6,10,2016,20:00:00
30833,100.0,1.0,0.9999999999999984,6,10,2016,21:00:00
30835,100.0,0.0,0.0,6,10,2016,22:00:00
30837,92.97,1.0,0.0,6,10,2016,23:00:00
30839,92.97,2.0,0.0,7,10,2016,00:00:00
30841,100.0,0.0,-1.0000000000000004,7,10,2016,01:00:00
30843,100.0,1.0,-1.0000000000000004,7,10,2016,02:00:00
30845,100.0,1.0,0.0,7,10,2016,03:00:00
30847,100.0,2.0,0.0,7,10,2016,04:00:00
30849,92.97,1.0,0.0,7,10,2016,05:00:00
30851,100.0,1.0,0.0,7,10,2016,06:00:00
30853,100.0,2.0,4.000000000000002,7,10,2016,07:00:00
30855,87.09,2.0,7.000000000000001,7,10,2016,08:00:00
30857,71.07,3.0,10.0,7,10,2016,09:00:00
30859,57.77,4.0,10.999999999999998,7,10,2016,10:00:00
30861,53.81,3.0,10.999999999999998,7,10,2016,11:00:00
30863,50.08,6.0,10.999999999999998,7,10,2016,12:00:00
30865,61.76,8.0,10.0,7,10,2016,13:00:00
30867,50.08,7.0,10.999999999999998,7,10,2016,14:00:00
30869,66.05,8.0,9.000000000000002,7,10,2016,15:00:00
30871,70.88,4.0,9.000000000000002,7,10,2016,16:00:00
30873,81.34,5.0,8.0,7,10,2016,17:00:00
30875,87.09,3.0,7.000000000000001,7,10,2016,18:00:00
30877,93.3,6.0,5.999999999999999,7,10,2016,19:00:00
30879,93.3,7.0,5.999999999999999,7,10,2016,20:00:00
30881,93.3,7.0,5.999999999999999,7,10,2016,21:00:00
30883,93.3,8.0,5.999999999999999,7,10,2016,22:00:00
30885,93.3,4.0,5.999999999999999,7,10,2016,23:00:00
30887,93.24,4.0,5.0,8,10,2016,00:00:00
30889,93.24,4.0,5.0,8,10,2016,01:00:00
30891,93.24,3.0,5.0,8,10,2016,02:00:00
30893,93.24,3.0,5.0,8,10,2016,03:00:00
30895,100.0,3.0,5.0,8,10,2016,04:00:00
30897,93.24,3.0,5.0,8,10,2016,05:00:00
30899,100.0,3.0,5.0,8,10,2016,06:00:00
30901,100.0,4.0,5.0,8,10,2016,07:00:00
30903,93.3,3.0,5.999999999999999,8,10,2016,08:00:00
30905,81.2,7.0,7.000000000000001,8,10,2016,09:00:00
30907,75.68,5.0,7.000000000000001,8,10,2016,10:00:00
30909,75.84,4.0,8.0,8,10,2016,11:00:00
30911,75.84,5.0,8.0,8,10,2016,12:00:00
30913,75.84,4.0,8.0,8,10,2016,13:00:00
30915,81.34,4.0,8.0,8,10,2016,14:00:00
30917,81.34,3.0,8.0,8,10,2016,15:00:00
30919,81.34,3.0,8.0,8,10,2016,16:00:00
30921,81.34,4.0,8.0,8,10,2016,17:00:00
30923,87.09,5.0,7.000000000000001,8,10,2016,18:00:00
30925,87.09,7.0,7.000000000000001,8,10,2016,19:00:00
30927,93.35,5.0,7.000000000000001,8,10,2016,20:00:00
30929,93.35,6.0,7.000000000000001,8,10,2016,21:00:00
30931,93.35,7.0,7.000000000000001,8,10,2016,22:00:00
30933,93.35,5.0,7.000000000000001,8,10,2016,23:00:00
30935,100.0,7.0,5.999999999999999,9,10,2016,00:00:00
30937,100.0,8.0,5.999999999999999,9,10,2016,01:00:00
30939,100.0,5.0,5.999999999999999,9,10,2016,02:00:00
30941,93.3,6.0,5.999999999999999,9,10,2016,03:00:00
30943,93.3,6.0,5.999999999999999,9,10,2016,04:00:00
30945,93.3,6.0,5.999999999999999,9,10,2016,05:00:00
30947,100.0,6.0,5.999999999999999,9,10,2016,06:00:00
30949,100.0,8.0,5.999999999999999,9,10,2016,07:00:00
30951,93.35,8.0,7.000000000000001,9,10,2016,08:00:00
30953,93.35,8.0,7.000000000000001,9,10,2016,09:00:00
30955,93.4,8.0,8.0,9,10,2016,10:00:00
